timestamp,pic index,text,frame_path
2024-01-28 04:50:22,5,"@ | Image size: 7.8MB Timestamp: 060:4486 (2024-01-28-04:50:22 UTC) ‘GPS Tenis 0. P05: 0, Guaity: 0 | No GPS postion | Conversion Raa 206% | Caren imag S3/546:| LR Kesiramecc0 7646 | Shutter 76 Geli 0 Game 100",e:\Pychram_project\Video-OCR\assets\figure\Frames\frame_0465.jpg
2024-01-28 04:50:24,,"@ | Image size: 7.7MB Timestamp: 062:4650 (2024-01-28-04:50:24 UTC) ‘GPS Tenis 0. PPS: 0, Quits: 0 | No GPS postion | Conversion Raa 3206 | Carent image 53/546:| LR Keviramec0 7/666 | Shutter 76 Geli 0 Game 1:00",e:\Pychram_project\Video-OCR\assets\figure\Frames\frame_0483.jpg
2024-01-28 04:50:25,,"@ | Image size: 7.7MB Timestamp: 063:4731 (2024-01-28-04:50:25 UTC) ‘GPS Tenis 0. PPS: 0, Quite: 0 | No GPS postion | Conversion Raa 296 | Canent imag 54/646:| LR Kesframecc0 7/646 | Shutter 76 Geli 0 Game 1:00",e:\Pychram_project\Video-OCR\assets\figure\Frames\frame_0492.jpg
2024-01-28 04:50:26,5,"@ | Image size: 7.8MB Timestamp: 064:4814 (2024-01-28-04:50:26 UTC) ‘GPS Tenis 0. P95: 0, Quits: 0 | No GPS postion | Conversion Rak 29 Gx | Canent imag 55/546:| LR Kesframecc0 7/666 | Shutter 76 Gein 0 Gam 1:00",e:\Pychram_project\Video-OCR\assets\figure\Frames\frame_0501.jpg
2024-01-28 04:50:27,5,"@ | Image size: 7.7MB Timestamp: 065:4895 (2024-01-28-04:50:27 UTC) ‘GPS Tenis 0. PPS: 0, Quits: 0 | No GPS postion | Conversion Rak 296 | Canes imag 56/646:| LR Keviramecc0 7/666 | Shutter 76 Geli 0 Gam 1:00",e:\Pychram_project\Video-OCR\assets\figure\Frames\frame_0507.jpg
2024-01-28 04:50:27,,"@ | Image size: 7.7MB Timestamp: 065:4895 (2024-01-28-04:50:27 UTC) ‘GPS Tenis 0. P05: 0, Guat: 0 | No GPS postion | Conversion Rae 296% | Canent imag 56/646:| LR Kesframecc0/646 | Shutter 76 Gein 0 Gam 100",e:\Pychram_project\Video-OCR\assets\figure\Frames\frame_0513.jpg
2024-01-28 04:50:28,5,"@ | Image size: 7.9MB Timestamp: 066:4897 (2024-01-28-04:50:28 UTC) ‘GPS Tenis 0. PPS: 0, Quits: 0 | No GPS postion | Conversion Raa 296% | Careet imag 57 /646:| LR Kevframecc0 7646 | Shutter 76 Gen 0 Game 1:00",e:\Pychram_project\Video-OCR\assets\figure\Frames\frame_0516.jpg
2024-01-28 04:50:29,5,"@ | Image size: 7.9MB Timestamp: 067:4979 (2024-01-28-04:50:29 UTC) ‘GPS Tenis 0. PPS: 0, Quits: 0 | NoGPS postion | Conversion RaakO0 Gx | Carent imag 56/646:| LR Keviramecc0/646 | Shutter 76 Geir 0 Game 100",e:\Pychram_project\Video-OCR\assets\figure\Frames\frame_0525.jpg
2024-01-28 04:50:31,,"@ | Image size: 7.8MB Timestamp: 069:5142 (2024-01-28-04:50:31 UTC) ‘GPS Tenis 0. PPS: 0, Quits: 0 | NoGPS postion | Conversion Raa 286 | Carest imag 60/6546:| LR Keviramecc0 7646 | Shutter 76 Ge 0 Game 1:00",e:\Pychram_project\Video-OCR\assets\figure\Frames\frame_0543.jpg
2024-01-28 04:50:32,6,"@ | Image size: 7.6MB Timestamp: 070:5225 (2024-01-28-04:50:32 UTC) ‘GPS Tenis 0. PPS: 0, Quaity: 0 | No GPS postion | Conversion Raa 29Gx | Caneet imag 6h/646:| LR Kesframecc0/646 | Shutter 76 Gein 0 Game 1:00",e:\Pychram_project\Video-OCR\assets\figure\Frames\frame_0552.jpg
2024-01-28 04:50:33,,"@ | Image size: 7.7MB Timestamp: 071:5306 (2024-01-28-04:50:33 UTC) ‘GPS Tenis 0. PPS: 0, Quits: 0 | NoGPS postion | Conversion Raa 296% | CaneetimagnG2/646:| LR Kesframec0 7666 | Shutter 76 Geli 0 Game 1:00",e:\Pychram_project\Video-OCR\assets\figure\Frames\frame_0558.jpg
